index,A3-Tipo01_DU,A3-Tipo01_DO,A3-Tipo01_SA,A3-Tipo02_DU,A3-Tipo02_DO,A3-Tipo02_SA,A3-Tipo03_DU,A3-Tipo03_DO,A3-Tipo03_SA,A3-Tipo04_DO,A3-Tipo04_DU,A3-Tipo04_SA,A3-Tipo05_SA,A3-Tipo05_DU,A3-Tipo05_DO,COM-Tipo01_DO,COM-Tipo01_DU,COM-Tipo01_SA,COM-Tipo02_DU,COM-Tipo02_SA,COM-Tipo02_DO,COM-Tipo03_DO,COM-Tipo03_DU,COM-Tipo03_SA,COM-Tipo04_DO,COM-Tipo04_DU,COM-Tipo04_SA,COM-Tipo05_DO,COM-Tipo05_DU,COM-Tipo05_SA,IND-Tipo01_DU,IND-Tipo01_DO,IND-Tipo01_SA,IND-Tipo02_DO,IND-Tipo02_DU,IND-Tipo02_SA,IND-Tipo03_DO,IND-Tipo03_DU,IND-Tipo03_SA,IND-Tipo04_DO,IND-Tipo04_DU,IND-Tipo04_SA,IND-Tipo05_DO,IND-Tipo05_DU,IND-Tipo05_SA,IP-Tipo1_DU,IP-Tipo1_DO,IP-Tipo1_SA,MT-Tipo01_DU,MT-Tipo01_DO,MT-Tipo01_SA,MT-Tipo02_DO,MT-Tipo02_DU,MT-Tipo02_SA,MT-Tipo03_DU,MT-Tipo03_DO,MT-Tipo03_SA,MT-Tipo04_DO,MT-Tipo04_DU,MT-Tipo04_SA,MT-Tipo05_DO,MT-Tipo05_DU,MT-Tipo05_SA,MT-Tipo06_DO,MT-Tipo06_DU,MT-Tipo06_SA,RES-Tipo01_DO,RES-Tipo01_DU,RES-Tipo01_SA,RES-Tipo02_DU,RES-Tipo02_DO,RES-Tipo02_SA,RES-Tipo03_DU,RES-Tipo03_DO,RES-Tipo03_SA,RES-Tipo04_DO,RES-Tipo04_DU,RES-Tipo04_SA,RES-Tipo05_DU,RES-Tipo05_DO,RES-Tipo05_SA,RUR-Tipo01_DO,RUR-Tipo01_DU,RUR-Tipo01_SA,RUR-Tipo02_DU,RUR-Tipo02_DO,RUR-Tipo02_SA,RUR-Tipo03_DO,RUR-Tipo03_DU,RUR-Tipo03_SA,RUR-Tipo04_DO,RUR-Tipo04_DU,RUR-Tipo04_SA,RUR-Tipo05_DO,RUR-Tipo05_DU,RUR-Tipo05_SA,SP-Tipo01_DU,SP-Tipo01_DO,SP-Tipo01_SA,SP-Tipo02_DU,SP-Tipo02_DO,SP-Tipo02_SA,SP-Tipo03_DO,SP-Tipo03_DU,SP-Tipo03_SA,SP-Tipo04_DO,SP-Tipo04_DU,SP-Tipo04_SA
79,0.953594,0.840932,0.935056,0.974035,0.916925,0.9568,0.042515,0.039106,0.674447,0.616853,0.88421,0.733883,0.552032,0.536687,0.896967,0.99743,0.957871,0.979535,0.35137,0.482967,0.447706,0.86922,0.944215,0.962963,0.943695,0.955811,0.745655,0.560483,0.499148,0.559051,0.933206,0.99593,0.844387,0.915604,0.977553,0.989132,0.521605,0.525047,0.691595,1.0,0.459195,0.666667,0.9375,0.951679,0.678549,0.0,0.0,0.0,0.847372,0.62069,0.989509,0.584473,0.60171,0.440198,0.988211,0.973905,0.97247,0.557903,0.591836,0.683068,0.273067,0.283745,0.323111,0.910905,0.918379,0.737469,0.965847,0.98005,0.988113,0.840015,0.597739,0.547919,0.415373,0.486003,0.574423,0.960284,0.853694,0.91369,0.841982,0.939194,0.979185,0.853061,0.963054,0.974649,0.950883,0.885286,0.975809,0.783246,0.816244,0.916384,0.719827,0.433803,0.668744,0.738853,0.998973,0.897292,0.775305,0.916018,0.864447,0.969547,0.978122,0.998929,0.999757,0.997981,0.865149,0.999424,0.94994,0.999095
80,0.957035,0.838612,0.939488,0.980632,0.917735,0.956955,0.042292,0.03903,0.639509,0.618005,0.88388,0.722745,0.544528,0.549323,0.881076,0.996451,0.966297,0.980591,0.36905,0.503401,0.465909,0.861333,0.947752,0.97037,0.939135,0.96847,0.730524,0.568767,0.508565,0.550901,0.943975,0.985294,0.846065,0.909532,0.965544,0.992349,0.523765,0.533001,0.689601,1.0,0.475513,0.666667,0.9375,0.966978,0.666173,0.0,0.0,0.0,0.862664,0.62069,0.962598,0.597074,0.605395,0.458686,0.9901,0.972609,0.971747,0.555256,0.599641,0.688072,0.288568,0.288865,0.34476,0.912444,0.931539,0.733615,0.960423,0.980227,0.98357,0.857436,0.597054,0.550605,0.41366,0.492459,0.580148,0.955172,0.856507,0.912082,0.844973,0.937919,0.978579,0.836744,0.963261,0.982158,0.951855,0.893689,0.968336,0.770608,0.845384,0.915651,0.712691,0.431424,0.654741,0.718606,0.99599,0.88091,0.782769,0.913367,0.874743,0.978798,0.984665,0.995971,0.999061,0.992454,0.860465,0.99779,0.956935,0.996639
81,0.961003,0.835597,0.945353,0.987559,0.918313,0.95706,0.042002,0.038932,0.591908,0.619561,0.883452,0.707379,0.538337,0.56575,0.865598,0.995234,0.977251,0.981687,0.387681,0.532611,0.488736,0.853567,0.951521,0.98,0.932953,0.980437,0.715593,0.580735,0.517623,0.542989,0.95484,0.970457,0.848438,0.901639,0.951515,0.995305,0.527083,0.541667,0.686538,1.0,0.490776,0.666667,0.9375,0.980246,0.653056,0.0,0.0,0.0,0.875806,0.62069,0.926108,0.614107,0.608536,0.482721,0.991756,0.971359,0.970716,0.551815,0.607591,0.694577,0.31069,0.293815,0.367959,0.913841,0.945089,0.730068,0.954782,0.980458,0.978464,0.872634,0.596537,0.554755,0.411211,0.499452,0.586142,0.947956,0.859728,0.909786,0.848798,0.936923,0.977616,0.815531,0.963597,0.989054,0.953269,0.904613,0.95849,0.754178,0.883266,0.914478,0.702788,0.427881,0.63637,0.695018,0.991198,0.858558,0.793422,0.909921,0.885308,0.987111,0.990624,0.99151,0.997962,0.984218,0.855136,0.995235,0.963757,0.993019
82,0.964859,0.832582,0.951403,0.993783,0.918829,0.957167,0.041711,0.038834,0.540339,0.621221,0.883024,0.690403,0.533662,0.582177,0.852325,0.993842,0.988204,0.982664,0.407191,0.566632,0.511209,0.84636,0.955381,0.98963,0.926307,0.990493,0.700748,0.594884,0.525539,0.535479,0.964999,0.953782,0.851157,0.893746,0.938159,0.99774,0.531327,0.54962,0.682621,1.0,0.503507,0.666667,0.9375,0.990696,0.640494,0.0,0.0,0.0,0.886081,0.62069,0.886882,0.632324,0.611341,0.506755,0.993072,0.969964,0.969521,0.548374,0.615021,0.701083,0.336395,0.299055,0.389446,0.914982,0.957126,0.726611,0.94974,0.980688,0.973698,0.884661,0.596023,0.560101,0.408358,0.50678,0.591519,0.939706,0.863134,0.907115,0.852598,0.935968,0.97633,0.794318,0.964054,0.994731,0.954956,0.915536,0.948405,0.737749,0.921148,0.912902,0.691749,0.423521,0.617695,0.672592,0.984744,0.834289,0.805801,0.906475,0.894672,0.993844,0.995499,0.98593,0.996511,0.974069,0.850129,0.991897,0.969612,0.988624
83,0.967966,0.830263,0.956395,0.998274,0.919454,0.957329,0.041488,0.038758,0.493499,0.622689,0.882694,0.674431,0.530708,0.594813,0.843048,0.99234,0.99663,0.983366,0.427505,0.601497,0.528344,0.840151,0.95919,0.997037,0.920357,0.99742,0.685869,0.60971,0.531529,0.528532,0.973653,0.937631,0.853877,0.887675,0.928171,0.999391,0.536265,0.555437,0.678063,1.0,0.512228,0.666667,0.9375,0.997543,0.629784,0.0,0.0,0.0,0.892772,0.62069,0.851761,0.648478,0.614018,0.525243,0.99394,0.968237,0.968306,0.545727,0.621269,0.706087,0.362647,0.305049,0.405956,0.915751,0.965744,0.723027,0.946116,0.980866,0.970176,0.892571,0.595344,0.566376,0.405435,0.514242,0.595395,0.931487,0.866503,0.904384,0.855509,0.934818,0.974759,0.778001,0.964623,0.998582,0.956749,0.923939,0.940216,0.725111,0.950287,0.910962,0.681204,0.418691,0.602781,0.655834,0.976774,0.812153,0.818443,0.903824,0.901367,0.998354,0.998792,0.979613,0.994758,0.962804,0.846415,0.987914,0.973706,0.983841
84,0.969687,0.829335,0.959081,1.0,0.920359,0.9576,0.041399,0.038728,0.460084,0.623665,0.882562,0.662081,0.529677,0.599868,0.839557,0.990793,1.0,0.983635,0.448549,0.633242,0.535163,0.835378,0.962807,1.0,0.916261,1.0,0.670841,0.623711,0.53481,0.522312,0.98,0.92437,0.85625,0.885246,0.924242,1.0,0.541667,0.557692,0.673077,1.0,0.515464,0.666667,0.9375,1.0,0.622222,0.0,0.0,0.0,0.895161,0.62069,0.827586,0.659321,0.616775,0.532639,0.994253,0.965988,0.967214,0.544668,0.625671,0.708088,0.386406,0.312259,0.414226,0.916033,0.96904,0.719099,0.944726,0.980936,0.968802,0.895419,0.594336,0.57331,0.402773,0.521634,0.596883,0.924368,0.869611,0.901905,0.856671,0.933238,0.97294,0.771474,0.965296,1.0,0.958478,0.9273,0.936057,0.720056,0.961943,0.908697,0.672781,0.413735,0.595691,0.649247,0.967436,0.796203,0.829886,0.902764,0.903926,1.0,1.0,0.972944,0.992754,0.95122,0.844961,0.983425,0.975248,0.979058
85,0.970375,0.829939,0.960144,0.998286,0.921584,0.960349,0.04141,0.038743,0.435875,0.62418,0.888493,0.651896,0.533692,0.596301,0.839748,0.989054,0.999597,0.983011,0.471504,0.667479,0.533511,0.831805,0.966701,0.998469,0.913463,0.998072,0.65551,0.639927,0.536135,0.51618,0.984903,0.912353,0.858623,0.88646,0.924242,0.996945,0.551698,0.556268,0.663818,0.992725,0.501718,0.666667,0.9375,0.99725,0.617404,0.0,0.0,0.0,0.894564,0.62069,0.811075,0.66641,0.619494,0.532398,0.993699,0.961903,0.966329,0.548314,0.628493,0.706345,0.408869,0.320991,0.416735,0.914275,0.967604,0.715084,0.94555,0.979731,0.969323,0.885732,0.591846,0.587013,0.400185,0.530136,0.59438,0.917334,0.872872,0.899451,0.853244,0.930934,0.967419,0.773188,0.968369,0.977877,0.960576,0.925332,0.934709,0.724698,0.954716,0.900899,0.666377,0.406671,0.594051,0.65157,0.936045,0.785891,0.842095,0.90408,0.900335,0.995757,0.999373,0.963541,0.98913,0.937342,0.851852,0.973207,0.972406,0.973887
86,0.970865,0.83148,0.961076,0.993806,0.923062,0.966759,0.041444,0.038783,0.412042,0.624527,0.903321,0.641338,0.543728,0.58696,0.840289,0.987008,0.998495,0.981449,0.49676,0.708577,0.529382,0.828793,0.97108,0.99436,0.910759,0.993252,0.639939,0.66029,0.536953,0.509793,0.989565,0.899315,0.861343,0.889496,0.924242,0.988971,0.56821,0.552707,0.648575,0.973545,0.467354,0.666667,0.9375,0.989758,0.613717,0.0,0.0,0.0,0.89307,0.62069,0.79511,0.673178,0.621997,0.531754,0.992125,0.955411,0.96555,0.557695,0.630641,0.701988,0.432745,0.331333,0.418394,0.909881,0.963651,0.711198,0.947611,0.976718,0.970707,0.861514,0.587514,0.610205,0.39736,0.540151,0.588123,0.909327,0.876547,0.896719,0.844676,0.92791,0.956591,0.777473,0.974936,0.92257,0.96329,0.920411,0.933546,0.736305,0.935174,0.885125,0.660609,0.396567,0.592741,0.657376,0.872095,0.777417,0.856653,0.907371,0.891013,0.984661,0.997652,0.950057,0.982848,0.919514,0.869078,0.954901,0.964593,0.967785
87,0.971241,0.833554,0.961849,0.987548,0.92481,0.975103,0.041499,0.038847,0.390366,0.624806,0.922598,0.6314,0.556774,0.573884,0.841138,0.984771,0.996851,0.97942,0.523055,0.750699,0.524014,0.826175,0.975412,0.988399,0.908332,0.986986,0.624335,0.681637,0.537529,0.503762,0.993696,0.886686,0.864062,0.893443,0.924242,0.977867,0.5875,0.548077,0.630769,0.946429,0.42268,0.666667,0.9375,0.978663,0.610648,0.0,0.0,0.0,0.891129,0.62069,0.780788,0.679194,0.624398,0.53082,0.989661,0.947432,0.964747,0.570471,0.632417,0.696324,0.457265,0.343415,0.419591,0.904168,0.957713,0.707157,0.950289,0.972801,0.972689,0.830031,0.582362,0.637544,0.394449,0.550316,0.579989,0.901351,0.880188,0.893915,0.833538,0.924369,0.94327,0.783043,0.98319,0.85067,0.966174,0.914014,0.932596,0.751393,0.906531,0.865566,0.655185,0.385352,0.591713,0.664925,0.791005,0.769952,0.871521,0.911649,0.878132,0.969164,0.995073,0.934422,0.974452,0.899007,0.891473,0.932942,0.952874,0.960908
88,0.971585,0.835757,0.962436,0.980504,0.926843,0.983656,0.041578,0.038929,0.372629,0.625117,0.941874,0.623072,0.569821,0.559111,0.84225,0.982458,0.994826,0.97739,0.549126,0.788011,0.518646,0.823785,0.979166,0.981312,0.906369,0.98072,0.608905,0.700802,0.538126,0.498699,0.997005,0.875895,0.866435,0.897389,0.924242,0.965422,0.605864,0.543447,0.613818,0.915344,0.378007,0.666667,0.9375,0.965102,0.607682,0.0,0.0,0.0,0.889188,0.62069,0.769203,0.684026,0.626815,0.529711,0.986439,0.938887,0.963792,0.584305,0.634122,0.690659,0.481661,0.357368,0.420711,0.898455,0.950325,0.702676,0.952968,0.968883,0.974999,0.798549,0.577416,0.663688,0.391603,0.559266,0.571855,0.89441,0.883344,0.891244,0.8224,0.920518,0.930272,0.788613,0.991324,0.77877,0.968785,0.907616,0.931883,0.766481,0.871998,0.846408,0.649813,0.374954,0.590916,0.672473,0.708192,0.76267,0.884663,0.915926,0.863867,0.951716,0.991873,0.91857,0.964488,0.877096,0.913867,0.911766,0.938317,0.95341
89,0.971978,0.837684,0.962809,0.973662,0.929176,0.990693,0.041678,0.039027,0.36061,0.625558,0.956702,0.617348,0.579857,0.544679,0.843582,0.980185,0.992579,0.975829,0.573712,0.814677,0.514516,0.821455,0.981808,0.973826,0.905056,0.9759,0.593856,0.714622,0.539007,0.495213,0.999203,0.868372,0.868113,0.900425,0.924242,0.953424,0.619599,0.539886,0.60114,0.884259,0.343643,0.666667,0.9375,0.950213,0.604304,0.0,0.0,0.0,0.887694,0.62069,0.761449,0.687241,0.629361,0.528542,0.982591,0.930699,0.962555,0.596858,0.636057,0.686302,0.505162,0.373323,0.422141,0.894061,0.942018,0.697471,0.955029,0.96587,0.977371,0.774331,0.573698,0.683292,0.388973,0.565637,0.565598,0.88951,0.885567,0.888912,0.813832,0.916561,0.920409,0.792898,0.99753,0.723463,0.970678,0.902695,0.931436,0.778087,0.834787,0.831842,0.644202,0.367301,0.5903,0.678279,0.639077,0.754743,0.894042,0.919217,0.85039,0.934767,0.98829,0.904432,0.953499,0.855051,0.931094,0.895808,0.921987,0.945446
90,0.972504,0.838931,0.962939,0.968013,0.931825,0.994488,0.041801,0.039136,0.356092,0.626228,0.962633,0.615219,0.583871,0.532627,0.84509,0.978067,0.990268,0.975205,0.595552,0.824863,0.512864,0.819018,0.982807,0.966667,0.904576,0.973972,0.579395,0.719931,0.540436,0.493915,1.0,0.865546,0.86875,0.901639,0.924242,0.943662,0.625,0.538462,0.596154,0.857143,0.329897,0.666667,0.9375,0.935135,0.6,0.0,0.0,0.0,0.887097,0.62069,0.758621,0.688409,0.632155,0.527427,0.978248,0.923788,0.960906,0.605793,0.638523,0.684559,0.527002,0.391409,0.424268,0.892303,0.933326,0.691258,0.955853,0.964665,0.979538,0.764644,0.572231,0.691014,0.38671,0.568063,0.563095,0.887653,0.886408,0.887123,0.810405,0.912705,0.916496,0.794612,1.0,0.70134,0.971407,0.900727,0.931282,0.78273,0.798111,0.826056,0.638061,0.364322,0.589815,0.680602,0.599076,0.745344,0.897622,0.920533,0.839876,0.920769,0.984561,0.893939,0.942029,0.834146,0.937984,0.889503,0.90495,0.937173
91,0.973219,0.839567,0.962077,0.96358,0.936142,0.996006,0.05547,0.039365,0.355933,0.629623,0.951341,0.621474,0.57625,0.523509,0.847695,0.975834,0.986947,0.975861,0.61602,0.818351,0.52105,0.816191,0.981573,0.958894,0.909553,0.974425,0.565518,0.713415,0.550535,0.496042,0.999565,0.866791,0.865,0.900804,0.924897,0.934943,0.62037,0.538462,0.597731,0.830026,0.335242,0.65625,0.9375,0.919099,0.594307,0.0,0.0,0.0,0.89546,0.62069,0.760111,0.685863,0.635757,0.526325,0.971065,0.918151,0.956812,0.611908,0.642345,0.686246,0.546726,0.416312,0.427308,0.892408,0.923532,0.682374,0.955568,0.965173,0.981887,0.775745,0.573314,0.68435,0.384873,0.565754,0.564169,0.887886,0.881817,0.885662,0.811271,0.90828,0.916644,0.792522,0.99317,0.703956,0.968984,0.9029,0.932736,0.77654,0.758853,0.827446,0.630876,0.365683,0.589389,0.67989,0.580571,0.732904,0.895037,0.914354,0.83212,0.910344,0.979472,0.88699,0.925972,0.812655,0.936681,0.889503,0.884596,0.928093
92,0.974089,0.840006,0.959923,0.959561,0.9426,0.997338,0.089436,0.039765,0.355801,0.637302,0.921674,0.637374,0.556618,0.515783,0.852057,0.973339,0.982176,0.977555,0.636582,0.802071,0.541954,0.813045,0.978218,0.94965,0.921995,0.975558,0.552036,0.697124,0.573022,0.501849,0.998311,0.869904,0.855083,0.898604,0.926674,0.925553,0.608796,0.538462,0.602055,0.798942,0.348606,0.62963,0.9375,0.900421,0.58738,0.0,0.0,0.0,0.916368,0.62069,0.764155,0.679497,0.640208,0.525123,0.959272,0.913014,0.949034,0.617516,0.647535,0.69073,0.564932,0.450201,0.431306,0.892687,0.911433,0.670205,0.954792,0.966443,0.984718,0.803718,0.576294,0.66769,0.383321,0.55998,0.566928,0.88854,0.870339,0.884241,0.813685,0.902978,0.917065,0.787298,0.975031,0.710555,0.962885,0.908331,0.936372,0.761065,0.712928,0.830921,0.622751,0.369417,0.588993,0.678109,0.56531,0.717619,0.888235,0.898907,0.825228,0.901614,0.972343,0.881633,0.903601,0.789211,0.933126,0.889503,0.858368,0.91789
93,0.975055,0.840357,0.957123,0.955703,0.949893,0.998443,0.133541,0.04024,0.355699,0.647959,0.879947,0.658624,0.529817,0.508341,0.857736,0.970879,0.976871,0.979868,0.656116,0.780907,0.5701,0.809952,0.973264,0.939786,0.938169,0.97703,0.538883,0.675945,0.601554,0.510473,0.996316,0.87395,0.841,0.895492,0.929293,0.916499,0.59375,0.538462,0.608516,0.767857,0.365979,0.59375,0.9375,0.878866,0.57963,0.0,0.0,0.0,0.943548,0.62069,0.770115,0.671221,0.644836,0.523828,0.943865,0.908139,0.938641,0.622544,0.653173,0.697144,0.582428,0.489435,0.436389,0.893084,0.896833,0.656039,0.953643,0.968094,0.987625,0.84057,0.580768,0.646032,0.3819,0.552473,0.570671,0.889548,0.855417,0.882961,0.817376,0.89755,0.917727,0.780507,0.949111,0.719263,0.954866,0.915392,0.941098,0.740947,0.662093,0.835438,0.614319,0.374997,0.58865,0.675794,0.552763,0.701308,0.878647,0.878825,0.818838,0.893282,0.964212,0.877028,0.879035,0.765629,0.927847,0.889503,0.827422,0.906988
94,0.976062,0.84073,0.954322,0.951755,0.956718,0.999281,0.177623,0.040696,0.355626,0.66029,0.832474,0.68093,0.500691,0.500076,0.864293,0.968753,0.971948,0.982384,0.6735,0.759743,0.600012,0.807284,0.967234,0.930156,0.954344,0.978503,0.525989,0.654766,0.629788,0.521052,0.993658,0.877996,0.82475,0.891925,0.932473,0.908786,0.578704,0.538462,0.616504,0.740741,0.383352,0.555556,0.9375,0.8542,0.571468,0.0,0.0,0.0,0.970729,0.62069,0.777352,0.662945,0.648971,0.522449,0.925841,0.903289,0.926697,0.626922,0.658339,0.704621,0.600021,0.530373,0.442684,0.893544,0.879539,0.641166,0.952242,0.969746,0.990203,0.878308,0.586331,0.624374,0.380459,0.544967,0.574699,0.89084,0.840496,0.881922,0.82207,0.892745,0.918596,0.773716,0.918938,0.728207,0.946683,0.922453,0.945825,0.720829,0.608106,0.839956,0.606213,0.381896,0.588378,0.673479,0.542399,0.685788,0.867703,0.858744,0.812589,0.884049,0.956116,0.872332,0.85639,0.743723,0.921376,0.889503,0.792913,0.895814
95,0.977052,0.841236,0.952168,0.947464,0.96177,0.999814,0.211523,0.041039,0.355582,0.672988,0.785571,0.699994,0.474084,0.48988,0.871289,0.967258,0.968322,0.984688,0.68761,0.743463,0.626212,0.80541,0.960651,0.92161,0.966786,0.979635,0.513287,0.638475,0.651379,0.532723,0.990416,0.881108,0.808333,0.888358,0.935933,0.903421,0.56713,0.538462,0.625407,0.721561,0.396716,0.521991,0.9375,0.826188,0.563306,0.0,0.0,0.0,0.991637,0.62069,0.785228,0.656579,0.651944,0.520995,0.906195,0.898226,0.914268,0.630577,0.662113,0.712296,0.618521,0.569375,0.450316,0.894012,0.859355,0.626873,0.950708,0.971016,0.992046,0.908938,0.592582,0.607714,0.378844,0.539193,0.578314,0.89235,0.829018,0.881225,0.827496,0.889313,0.91964,0.768492,0.888038,0.735514,0.940092,0.927885,0.949461,0.705354,0.552725,0.843431,0.599068,0.389587,0.5882,0.671699,0.533687,0.672879,0.856833,0.843296,0.806121,0.872619,0.949093,0.866706,0.839784,0.725307,0.914243,0.889503,0.755994,0.884791
96,0.977969,0.841984,0.951306,0.94258,0.963743,1.0,0.22508,0.041174,0.355567,0.68475,0.745552,0.711522,0.454839,0.476648,0.878285,0.966694,0.96691,0.986363,0.697324,0.736951,0.643225,0.804703,0.954035,0.915,0.971762,0.980088,0.500709,0.631959,0.659986,0.544625,0.986667,0.882353,0.79375,0.885246,0.939394,0.901408,0.5625,0.538462,0.634615,0.714286,0.402062,0.5,0.9375,0.794595,0.555556,0.0,0.0,0.0,1.0,0.62069,0.793103,0.654033,0.653084,0.519473,0.885923,0.892715,0.902422,0.63344,0.663576,0.719301,0.638734,0.602799,0.459414,0.894433,0.836086,0.614451,0.949159,0.971524,0.992751,0.924469,0.599116,0.60105,0.376902,0.536883,0.580816,0.89401,0.824427,0.880971,0.83338,0.888002,0.920826,0.766403,0.859939,0.739311,0.936847,0.930058,0.950915,0.699164,0.497706,0.844821,0.593515,0.397543,0.588137,0.670987,0.526097,0.664398,0.847466,0.837117,0.79907,0.857692,0.944181,0.859307,0.833333,0.712195,0.906977,0.889503,0.717822,0.874346
97,0.978763,0.843971,0.951337,0.937021,0.962114,0.994708,0.213886,0.040932,0.355727,0.695917,0.709268,0.71729,0.441812,0.451289,0.887037,0.967327,0.967299,0.987463,0.70315,0.739829,0.651978,0.804835,0.946498,0.909551,0.97025,0.969141,0.487462,0.633229,0.658137,0.557768,0.977627,0.879241,0.778704,0.88264,0.943977,0.90356,0.567248,0.537037,0.648097,0.721561,0.389175,0.48624,0.93287,0.752859,0.548148,0.004261,0.004261,0.004261,0.986869,0.625,0.803533,0.658322,0.634974,0.517562,0.861724,0.885729,0.888795,0.635457,0.655021,0.726084,0.661022,0.630118,0.474536,0.894768,0.801723,0.602447,0.947237,0.970289,0.992245,0.929473,0.607593,0.601609,0.373998,0.537139,0.582229,0.896336,0.826638,0.882811,0.84238,0.889107,0.922898,0.767974,0.831457,0.740586,0.935924,0.925601,0.948341,0.709647,0.437412,0.839849,0.588902,0.40611,0.591749,0.672454,0.518818,0.658876,0.838291,0.837713,0.790215,0.825926,0.941252,0.847521,0.833557,0.702461,0.89684,0.886638,0.672317,0.863124
98,0.97947,0.847685,0.951429,0.930884,0.958039,0.981361,0.1859,0.040329,0.356137,0.707639,0.671019,0.722068,0.430376,0.410345,0.898359,0.96902,0.96835,0.988377,0.707048,0.747582,0.658043,0.805216,0.937207,0.904188,0.966337,0.939773,0.473435,0.636793,0.653514,0.5736,0.960524,0.87146,0.76113,0.880186,0.950243,0.909233,0.580009,0.533476,0.667684,0.740741,0.356701,0.473251,0.921296,0.69785,0.540741,0.016415,0.016415,0.016415,0.952427,0.636782,0.817795,0.669708,0.588296,0.515178,0.83154,0.87723,0.871994,0.636859,0.633077,0.733443,0.684937,0.654356,0.498826,0.895055,0.75216,0.589484,0.944717,0.966939,0.990927,0.933787,0.619135,0.603236,0.370061,0.537845,0.583212,0.899765,0.832388,0.88749,0.85603,0.892096,0.926402,0.772376,0.799073,0.741608,0.935134,0.914459,0.941904,0.736672,0.369208,0.827419,0.584379,0.416254,0.601631,0.676612,0.511728,0.653795,0.8279,0.839419,0.779582,0.772731,0.939174,0.830797,0.83421,0.693318,0.882528,0.879476,0.616759,0.850511
99,0.980162,0.852467,0.951579,0.924187,0.952742,0.963749,0.149518,0.039543,0.356693,0.719824,0.633287,0.72605,0.420149,0.361155,0.910393,0.971466,0.969888,0.989188,0.710073,0.758883,0.662913,0.805825,0.926775,0.899315,0.960965,0.897193,0.459583,0.642286,0.647504,0.591908,0.93845,0.861345,0.743375,0.877732,0.957071,0.917254,0.598558,0.528846,0.68956,0.767857,0.313918,0.461806,0.90625,0.634475,0.533333,0.035513,0.035513,0.035513,0.904095,0.65431,0.833333,0.685966,0.524529,0.512686,0.798234,0.86846,0.854539,0.638002,0.603325,0.741044,0.710066,0.677207,0.530285,0.895351,0.693059,0.576963,0.941913,0.962012,0.9891,0.937314,0.632533,0.60585,0.365788,0.53891,0.584026,0.904106,0.840352,0.893743,0.872373,0.896479,0.931005,0.779138,0.765812,0.742425,0.934492,0.899975,0.933537,0.7736,0.299356,0.811259,0.580279,0.428382,0.616347,0.683092,0.505335,0.649408,0.817578,0.842111,0.768681,0.709938,0.937475,0.811397,0.835266,0.685292,0.866726,0.870166,0.55734,0.838038
100,0.980911,0.857661,0.951785,0.916945,0.947446,0.945667,0.113136,0.038758,0.35729,0.732378,0.598558,0.729431,0.410749,0.311057,0.921286,0.974355,0.971737,0.989976,0.713281,0.772407,0.668077,0.806638,0.915812,0.895335,0.95507,0.846612,0.446863,0.649341,0.641493,0.612479,0.914499,0.851229,0.727787,0.875126,0.963337,0.926448,0.620667,0.524217,0.70991,0.798942,0.270103,0.452675,0.891204,0.567643,0.525926,0.060609,0.060609,0.060609,0.849298,0.675862,0.847595,0.704873,0.455153,0.510453,0.764668,0.860659,0.838951,0.639238,0.571344,0.748552,0.736,0.70036,0.566915,0.895714,0.630078,0.566285,0.939141,0.956043,0.987064,0.939955,0.646577,0.609372,0.361874,0.54024,0.584932,0.90917,0.849206,0.900305,0.889449,0.901767,0.936375,0.787788,0.734703,0.743081,0.934015,0.885491,0.925169,0.813796,0.234115,0.7951,0.576937,0.4429,0.634462,0.691527,0.500142,0.645964,0.808613,0.845668,0.759023,0.649382,0.935683,0.791581,0.836697,0.678908,0.852117,0.860855,0.50025,0.827234
101,0.98179,0.862611,0.952046,0.909174,0.943371,0.930905,0.085149,0.038154,0.357825,0.745209,0.569315,0.732405,0.401794,0.267392,0.929182,0.97738,0.973723,0.990825,0.717726,0.78683,0.675025,0.807635,0.904929,0.892651,0.949593,0.793239,0.43623,0.65759,0.63687,0.635103,0.891762,0.843448,0.716713,0.872217,0.96792,0.935642,0.644112,0.520655,0.724919,0.830026,0.234536,0.446631,0.87963,0.502263,0.518519,0.090757,0.090757,0.090757,0.795458,0.699713,0.858025,0.724204,0.391646,0.508845,0.733703,0.855068,0.82775,0.640922,0.542715,0.755632,0.762328,0.725509,0.606719,0.8962,0.568879,0.558851,0.936717,0.94957,0.985122,0.941611,0.660058,0.613725,0.359015,0.541744,0.586189,0.914765,0.857625,0.905911,0.905301,0.907472,0.942179,0.797858,0.708773,0.743623,0.933718,0.874349,0.918733,0.85062,0.179746,0.78267,0.574686,0.460216,0.654543,0.70155,0.496656,0.643714,0.80229,0.849968,0.75212,0.602894,0.933324,0.773609,0.838477,0.674693,0.841383,0.853693,0.45168,0.819629
